"label","subdistrict_id"
"Tegalrejo, Kota Yogyakarta, DI Yogyakarta","6992"
"Tegalsari, Kabupaten Banyuwangi, Jawa Timur","622"
"Tegalsari, Kota Surabaya, Jawa Timur","6157"
"Tegalwaru, Kabupaten Karawang, Jawa Barat","2402"
"Tegineneng, Kabupaten Pesawaran, Lampung","4970"
"Tegowanu, Kabupaten Grobogan, Jawa Tengah","1862"
"Tehoru, Kabupaten Maluku Tengah, Maluku","3685"
"Teiraplu, Kabupaten Pegunungan Bintang, Papua","4889"
"Tejakula, Kabupaten Buleleng, Bali","1287"
"Tekarang, Kabupaten Sambas, Kalimantan Barat","5383"
"Tekung, Kabupaten Lumajang, Jawa Timur","3444"
"Telaga Antang, Kabupaten Kotawaringin Timur, Kalimantan Tengah","2893"
"Telaga Bauntung, Kabupaten Banjar, Kalimantan Selatan","494"
"Telaga Biru, Kabupaten Gorontalo, Gorontalo","1785"
"Telaga Jaya, Kabupaten Gorontalo, Gorontalo","1786"
"Telaga Langsat, Kabupaten Hulu Sungai Selatan, Kalimantan Selatan","1984"
"Telaga, Kabupaten Gorontalo, Gorontalo","1784"
"Telanaipura, Kota Jambi, Jambi","2136"
"Telawang, Kabupaten Kotawaringin Timur, Kalimantan Tengah","2894"
"Telen, Kabupaten Kutai Timur, Kalimantan Timur","3059"
"Telenggeme, Kabupaten Tolikara, Papua","6721"
"Tellu Limpoe, Kabupaten Bone, Sulawesi Selatan","1195"
"Tellu Limpoe, Kabupaten Sidenreng Rappang/Rapang, Sulawesi Selatan","5628"
"Tellu Limpoe, Kabupaten Sinjai, Sulawesi Selatan","5747"
"Tellu Siattinge, Kabupaten Bone, Sulawesi Selatan","1196"
"Telluwanua, Kota Palopo, Sulawesi Selatan","4628"
"Teluk Ambon, Kota Ambon, Maluku","213"
"Teluk Ampimoi, Kabupaten Kepulauan Yapen (Yapen Waropen), Papua","2679"
"Teluk Arguni Atas, Kabupaten Kaimana, Papua Barat","2288"
"Teluk Arguni Bawah (Yerusi), Kabupaten Kaimana, Papua Barat","2289"
"Teluk Batang, Kabupaten Kayong Utara, Kalimantan Barat","2470"
"Teluk Bayur, Kabupaten Berau, Kalimantan Timur","891"
"Teluk Belengkong, Kabupaten Indragiri Hilir, Riau","2032"
"Teluk Bintan, Kabupaten Bintan, Kepulauan Riau","946"
"Teluk Dalam, Kabupaten Asahan, Sumatera Utara","237"
"Teluk Dalam, Kabupaten Nias Selatan, Sumatera Utara","4406"
"Teluk Dalam, Kabupaten Simeulue, Nanggroe Aceh Darussalam (NAD)","5730"
"Teluk Duairi (Wasior Utara), Kabupaten Teluk Wondama, Papua Barat","6556"
"Teluk Elpaputih, Kabupaten Maluku Tengah, Maluku","3686"
"Teluk Etna, Kabupaten Kaimana, Papua Barat","2290"
"Teluk Gelam, Kabupaten Ogan Komering Ilir, Sumatera Selatan","4469"
"Teluk Kaiely, Kabupaten Buru, Maluku","1342"
"Teluk Keramat, Kabupaten Sambas, Kalimantan Barat","5384"
"Teluk Kimi, Kabupaten Nabire, Papua","4243"
"Teluk Mayalibit, Kabupaten Raja Ampat, Papua Barat","5266"
"Teluk Mengkudu, Kabupaten Serdang Bedagai, Sumatera Utara","5591"
"Teluk Meranti, Kabupaten Pelalawan, Riau","4936"
"Teluk Mutiara, Kabupaten Alor, Nusa Tenggara Timur (NTT)","208"
"Teluk Nibung, Kota Tanjung Balai, Sumatera Utara","6342"
"Teluk Pandan, Kabupaten Kutai Timur, Kalimantan Timur","3060"
"Teluk Patipi, Kabupaten Fakfak, Papua Barat","1691"
"Teluk Sampit, Kabupaten Kotawaringin Timur, Kalimantan Tengah","2895"
"Teluk Sebong, Kabupaten Bintan, Kepulauan Riau","947"
"Teluk Segara, Kota Bengkulu, Bengkulu","840"
"Teluk Umar, Kabupaten Nabire, Papua","4244"
"Teluk Waru, Kabupaten Seram Bagian Timur, Maluku","5535"
"Teluk/Telok Pakedai, Kabupaten Kubu Raya, Kalimantan Barat","2919"
"Telukbetung Barat, Kota Bandar Lampung, Lampung","302"
"Telukbetung Selatan, Kota Bandar Lampung, Lampung","303"
"Telukbetung Timur, Kota Bandar Lampung, Lampung","304"
"Telukbetung Utara, Kota Bandar Lampung, Lampung","305"
"Telukjambe Barat, Kabupaten Karawang, Jawa Barat","2403"
"Telukjambe Timur, Kabupaten Karawang, Jawa Barat","2404"
"Teluknaga, Kabupaten Tangerang, Banten","6295"
"Telutih, Kabupaten Maluku Tengah, Maluku","3687"
"Temanggung, Kabupaten Temanggung, Jawa Tengah","6576"
"Temayang, Kabupaten Bojonegoro, Jawa Timur","1094"
"Tembagapura, Kabupaten Mimika, Papua","4005"
"Tembalang, Kota Semarang, Jawa Tengah","5512"
"Tembarak, Kabupaten Temanggung, Jawa Tengah","6577"
"Tembelang, Kabupaten Jombang, Jawa Timur","2283"
"Tembilahan Hulu, Kabupaten Indragiri Hilir, Riau","2034"
"Tembilahan, Kabupaten Indragiri Hilir, Riau","2033"
"Tembuku, Kabupaten Bangli, Bali","475"
"Tembuni, Kabupaten Teluk Bintuni, Papua Barat","6543"
"Teminabuan, Kabupaten Sorong Selatan, Papua Barat","5861"
"Temon, Kabupaten Kulon Progo, DI Yogyakarta","2940"
"Tempe, Kabupaten Wajo, Sulawesi Selatan","6853"
"Tempeh, Kabupaten Lumajang, Jawa Timur","3445"
"Tempel, Kabupaten Sleman, DI Yogyakarta","5794"
"Tempilang, Kabupaten Bangka Barat, Bangka Belitung","439"
"Tempuling, Kabupaten Indragiri Hilir, Riau","2035"
"Tempunak, Kabupaten Sintang, Kalimantan Barat","5761"
"Tempuran, Kabupaten Karawang, Jawa Barat","2405"
"Tempuran, Kabupaten Magelang, Jawa Tengah","3530"
"Tempurejo, Kabupaten Jember, Jawa Timur","2229"
"Tempursari, Kabupaten Lumajang, Jawa Timur","3446"
"Tenayan Raya, Kota Pekanbaru, Riau","4925"
"Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara","4045"
"Tengah Ilir, Kabupaten Tebo, Jambi","6499"
"Tengah Tani, Kabupaten Cirebon, Jawa Barat","1509"
"Tengaran, Kabupaten Semarang, Jawa Tengah","5494"
"Tenggarang, Kabupaten Bondowoso, Jawa Timur","1168"
"Tenggarong Seberang, Kabupaten Kutai Kartanegara, Kalimantan Timur","3042"
"Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur","3041"
"Tenggilis Mejoyo, Kota Surabaya, Jawa Timur","6158"
"Tenggulun, Kabupaten Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)","94"
"Tenjo, Kabupaten Bogor, Jawa Barat","1060"
"Tenjolaya, Kabupaten Bogor, Jawa Barat","1061"
"Teon Nila Serua, Kabupaten Maluku Tengah, Maluku","3688"
"Teor, Kabupaten Seram Bagian Timur, Maluku","5536"
"Tepus, Kabupaten Gunung Kidul, DI Yogyakarta","1881"
"Teramang Jaya, Kabupaten Muko Muko, Bengkulu","4153"
"Terangun (Terangon), Kabupaten Gayo Lues, Nanggroe Aceh Darussalam (NAD)","1762"
"Terara, Kabupaten Lombok Timur, Nusa Tenggara Barat (NTB)","3412"
"Teras Terunjam, Kabupaten Muko Muko, Bengkulu","4154"
"Teras, Kabupaten Boyolali, Jawa Tengah","1257"
"Terbanggi Besar, Kabupaten Lampung Tengah, Lampung","3195"
"Terentang, Kabupaten Kubu Raya, Kalimantan Barat","2920"
"Teriak, Kabupaten Bengkayang, Kalimantan Barat","830"
"Tering, Kabupaten Kutai Barat, Kalimantan Timur","3024"
"Teripe/Tripe Jaya, Kabupaten Gayo Lues, Nanggroe Aceh Darussalam (NAD)","1763"
"Ternate Selatan (Kota), Kota Ternate, Maluku Utara","6585"
"Ternate Tengah (Kota), Kota Ternate, Maluku Utara","6586"
"Ternate Utara (Kota), Kota Ternate, Maluku Utara","6587"
"Tersono, Kabupaten Batang, Jawa Tengah","696"
"Terusan Nunyai, Kabupaten Lampung Tengah, Lampung","3196"
"Testega, Kabupaten Pegunungan Arfak, Papua Barat","4856"
"Tetap (Muara Tetap), Kabupaten Kaur, Bengkulu","2464"
"Teunom, Kabupaten Aceh Jaya, Nanggroe Aceh Darussalam (NAD)","53"
"Teupah Barat, Kabupaten Simeulue, Nanggroe Aceh Darussalam (NAD)","5731"
"Teupah Selatan, Kabupaten Simeulue, Nanggroe Aceh Darussalam (NAD)","5732"
"Teupah Tengah, Kabupaten Simeulue, Nanggroe Aceh Darussalam (NAD)","5733"
"Tewah, Kabupaten Gunung Mas, Kalimantan Tengah","1894"
"Tewang Sanggalang Garing (Sangalang), Kabupaten Katingan, Kalimantan Tengah","2449"
"Teweh Baru, Kabupaten Barito Utara, Kalimantan Tengah","662"
"Teweh Selatan, Kabupaten Barito Utara, Kalimantan Tengah","663"
"Teweh Tengah, Kabupaten Barito Utara, Kalimantan Tengah","664"
"Teweh Timur, Kabupaten Barito Utara, Kalimantan Tengah","665"
"Ti Zain, Kabupaten Mappi, Papua","3859"
"Tiang Pumpung Kepungut, Kabupaten Musi Rawas, Sumatera Selatan","4231"
"Tiang Pumpung, Kabupaten Merangin, Jambi","3961"
"Tibawa, Kabupaten Gorontalo, Gorontalo","1787"
"Tidore (Pulau Tidore), Kota Tidore Kepulauan, Maluku Utara","6592"
"Tidore Selatan, Kota Tidore Kepulauan, Maluku Utara","6593"
"Tidore Timur (Pulau Tidore), Kota Tidore Kepulauan, Maluku Utara","6594"
"Tidore Utara, Kota Tidore Kepulauan, Maluku Utara","6595"
"Tiga Binanga, Kabupaten Karo, Sumatera Utara","2434"
"Tiga Dihaji, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan","4500"
"Tiga Lingga, Kabupaten Dairi, Sumatera Utara","1531"
"Tiga Panah, Kabupaten Karo, Sumatera Utara","2435"
"Tiganderket, Kabupaten Karo, Sumatera Utara","2436"
"Tigaraksa, Kabupaten Tangerang, Banten","6296"
"Tigi Barat, Kabupaten Deiyai (Deliyai), Papua","1535"
"Tigi Timur, Kabupaten Deiyai (Deliyai), Papua","1536"
"Tigi, Kabupaten Deiyai (Deliyai), Papua","1534"
"Tigo Lurah, Kabupaten Solok, Sumatera Barat","5807"
"Tigo Nagari (III Nagari), Kabupaten Pasaman, Sumatera Barat","4771"
"Tikala, Kabupaten Toraja Utara, Sulawesi Selatan","6757"
"Tikala, Kota Manado, Sulawesi Utara","3775"
"Tikke Raya, Kabupaten Mamuju Utara, Sulawesi Barat","3767"
"Tikung, Kabupaten Lamongan, Jawa Timur","3138"
"Tilamuta, Kabupaten Boalemo, Gorontalo","1020"
"Tilango, Kabupaten Gorontalo, Gorontalo","1788"
"Tilatang Kamang, Kabupaten Agam, Sumatera Barat","191"
"Tiloan, Kabupaten Buol, Sulawesi Tengah","1335"
"Tilongkabila, Kabupaten Bone Bolango, Gorontalo","1216"
"Timang Gajah, Kabupaten Bener Meriah, Nanggroe Aceh Darussalam (NAD)","805"
"Timori, Kabupaten Tolikara, Papua","6722"
"Timpah, Kabupaten Kapuas, Kalimantan Tengah","2329"
"Timpeh, Kabupaten Dharmasraya, Sumatera Barat","1597"
"Tinada, Kabupaten Pakpak Bharat, Sumatera Utara","4603"
"Tinambung, Kabupaten Polewali Mandar, Sulawesi Barat","5068"
"Tinanggea, Kabupaten Konawe Selatan, Sulawesi Tenggara","2837"
"Tinangkung Selatan, Kabupaten Banggai Kepulauan, Sulawesi Tengah","422"
"Tinangkung Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah","423"
"Tinangkung, Kabupaten Banggai Kepulauan, Sulawesi Tengah","421"
"Tinggi Raja, Kabupaten Asahan, Sumatera Utara","238"
"Tinggimoncong, Kabupaten Gowa, Sulawesi Selatan","1825"
"Tingginambut, Kabupaten Puncak Jaya, Papua","5196"
"Tingkir, Kota Salatiga, Jawa Tengah","5355"
"Tinombo Selatan, Kabupaten Parigi Moutong, Sulawesi Tengah","4756"
"Tinombo, Kabupaten Parigi Moutong, Sulawesi Tengah","4755"
"Tinondo, Kabupaten Kolaka, Sulawesi Tenggara","2765"
"Tiom, Kabupaten Lanny Jaya, Papua","3296"
"Tiomneri, Kabupaten Lanny Jaya, Papua","3297"
"Tiplol Mayalibit, Kabupaten Raja Ampat, Papua Barat","5267"
"Tirawuta, Kabupaten Kolaka, Sulawesi Tenggara","2766"
"Tiris, Kabupaten Probolinggo, Jawa Timur","5162"
"Tiro/Truseb, Kabupaten Pidie, Nanggroe Aceh Darussalam (NAD)","5020"
"Tiroang, Kabupaten Pinrang, Sulawesi Selatan","5040"
"Tirtajaya, Kabupaten Karawang, Jawa Barat","2406"
"Tirtamulya, Kabupaten Karawang, Jawa Barat","2407"
"Tirtayasa, Kabupaten Serang, Banten","5566"
"Tirto, Kabupaten Pekalongan, Jawa Tengah","4906"
"Tirtomoyo, Kabupaten Wonogiri, Jawa Tengah","6907"
"Tirtoyudo, Kabupaten Malang, Jawa Timur","3628"
"Titehena, Kabupaten Flores Timur, Nusa Tenggara Timur (NTT)","1707"
"Titeue, Kabupaten Pidie, Nanggroe Aceh Darussalam (NAD)","5021"
"Tiumang, Kabupaten Dharmasraya, Sumatera Barat","1598"
"Tiworo Kepulauan, Kabupaten Muna, Sulawesi Tenggara","4180"
"Tiworo Selatan, Kabupaten Muna, Sulawesi Tenggara","4181"
"Tiworo Tengah, Kabupaten Muna, Sulawesi Tenggara","4182"
"Tiworo Utara, Kabupaten Muna, Sulawesi Tenggara","4183"
"Tiwu, Kabupaten Kolaka Utara, Sulawesi Tenggara","2783"
"Tlanakan, Kabupaten Pamekasan, Jawa Timur","4653"
"Tlogomulyo, Kabupaten Temanggung, Jawa Tengah","6578"
"Tlogosari, Kabupaten Bondowoso, Jawa Timur","1169"
"Tlogowungu, Kabupaten Pati, Jawa Tengah","4838"
"Toapaya, Kabupaten Bintan, Kepulauan Riau","948"
"Toari, Kabupaten Kolaka, Sulawesi Tenggara","2767"
"Toba, Kabupaten Sanggau, Kalimantan Barat","5422"
"Tobadak, Kabupaten Mamuju, Sulawesi Barat","3753"
"Tobelo Barat, Kabupaten Halmahera Utara, Maluku Utara","1969"
"Tobelo Selatan, Kabupaten Halmahera Utara, Maluku Utara","1970"
"Tobelo Tengah, Kabupaten Halmahera Utara, Maluku Utara","1971"
"Tobelo Timur, Kabupaten Halmahera Utara, Maluku Utara","1972"
"Tobelo Utara, Kabupaten Halmahera Utara, Maluku Utara","1973"
"Tobelo, Kabupaten Halmahera Utara, Maluku Utara","1968"
"Toboali, Kabupaten Bangka Selatan, Bangka Belitung","446"
"Tobu, Kabupaten Timor Tengah Selatan, Nusa Tenggara Timur (NTT)","6626"
"Todanan, Kabupaten Blora, Jawa Tengah","1013"
"Togean, Kabupaten Tojo Una-Una, Sulawesi Tengah","6670"
"Togo Binongko, Kabupaten Wakatobi, Sulawesi Tenggara","6857"
"Toho, Kabupaten Pontianak, Kalimantan Barat","5100"
"Toianas, Kabupaten Timor Tengah Selatan, Nusa Tenggara Timur (NTT)","6627"
"Toili Barat, Kabupaten Banggai, Sulawesi Tengah","406"
"Toili, Kabupaten Banggai, Sulawesi Tengah","405"
"Tojo Barat, Kabupaten Tojo Una-Una, Sulawesi Tengah","6672"
"Tojo, Kabupaten Tojo Una-Una, Sulawesi Tengah","6671"
"Tolala, Kabupaten Kolaka Utara, Sulawesi Tenggara","2784"
"Tolangohula, Kabupaten Gorontalo, Gorontalo","1789"
"Tolinggula, Kabupaten Gorontalo Utara, Gorontalo","1808"
"Tolitoli Utara, Kabupaten Toli-Toli, Sulawesi Tengah","6686"
"Toma, Kabupaten Nias Selatan, Sumatera Utara","4407"
"Tombariri Timur, Kabupaten Minahasa, Sulawesi Utara","4023"
"Tombariri, Kabupaten Minahasa, Sulawesi Utara","4022"
"Tombatu Timur, Kabupaten Minahasa Tenggara, Sulawesi Utara","4056"
"Tombatu Utara, Kabupaten Minahasa Tenggara, Sulawesi Utara","4057"
"Tombatu, Kabupaten Minahasa Tenggara, Sulawesi Utara","4055"
"Tombolo Pao, Kabupaten Gowa, Sulawesi Selatan","1826"
"Tombulu, Kabupaten Minahasa, Sulawesi Utara","4024"
"Tomia Timur, Kabupaten Wakatobi, Sulawesi Tenggara","6859"
"Tomia, Kabupaten Wakatobi, Sulawesi Tenggara","6858"
"Tomini, Kabupaten Parigi Moutong, Sulawesi Tengah","4757"
"Tommo, Kabupaten Mamuju, Sulawesi Barat","3754"
"Tomo, Kabupaten Sumedang, Jawa Barat","6088"
"Tomohon Barat, Kota Tomohon, Sulawesi Utara","6733"
"Tomohon Selatan, Kota Tomohon, Sulawesi Utara","6734"
"Tomohon Tengah, Kota Tomohon, Sulawesi Utara","6735"
"Tomohon Timur, Kota Tomohon, Sulawesi Utara","6736"
"Tomohon Utara, Kota Tomohon, Sulawesi Utara","6737"
"Tomolito, Kabupaten Gorontalo Utara, Gorontalo","1809"
"Tomoni Timur, Kabupaten Luwu Timur, Sulawesi Selatan","3477"
"Tomoni, Kabupaten Luwu Timur, Sulawesi Selatan","3476"
"Tompaso Barat, Kabupaten Minahasa, Sulawesi Utara","4026"
"Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","4046"
"Tompaso, Kabupaten Minahasa, Sulawesi Utara","4025"
"Tompobulu, Kabupaten Bantaeng, Sulawesi Selatan","535"
"Tompobulu, Kabupaten Gowa, Sulawesi Selatan","1827"
"Tompu Bulu, Kabupaten Maros, Sulawesi Selatan","3874"
"Tomu, Kabupaten Teluk Bintuni, Papua Barat","6544"
"Tondano Barat, Kabupaten Minahasa, Sulawesi Utara","4027"
"Tondano Selatan, Kabupaten Minahasa, Sulawesi Utara","4028"
"Tondano Timur, Kabupaten Minahasa, Sulawesi Utara","4029"
"Tondano Utara, Kabupaten Minahasa, Sulawesi Utara","4030"
"Tondon, Kabupaten Toraja Utara, Sulawesi Selatan","6758"
"Tondong Tallasa, Kabupaten Pangkajene Kepulauan, Sulawesi Selatan","4712"
"Tongas, Kabupaten Probolinggo, Jawa Timur","5163"
"Tongauna, Kabupaten Konawe, Sulawesi Tenggara","2805"
"Tongkuno Selatan, Kabupaten Muna, Sulawesi Tenggara","4185"
"Tongkuno, Kabupaten Muna, Sulawesi Tenggara","4184"
"Tonjong, Kabupaten Brebes, Jawa Tengah","1274"
"Tonra, Kabupaten Bone, Sulawesi Selatan","1197"
"Tontonunu (Tontonuwu), Kabupaten Bombana, Sulawesi Tenggara","1148"
"Topos, Kabupaten Lebong, Bengkulu","3336"
"Topoyo, Kabupaten Mamuju, Sulawesi Barat","3755"
"Tor Atas, Kabupaten Sarmi, Papua","5432"
"Torere, Kabupaten Puncak Jaya, Papua","5197"
"Torgamba, Kabupaten Labuhan Batu Selatan, Sumatera Utara","3074"
"Toribulu, Kabupaten Parigi Moutong, Sulawesi Tengah","4758"
"Torjun, Kabupaten Sampang, Jawa Timur","5407"
"Toroh, Kabupaten Grobogan, Jawa Tengah","1863"
"Torue, Kabupaten Parigi Moutong, Sulawesi Tengah","4759"
"Tosari, Kabupaten Pasuruan, Jawa Timur","4813"
"Totikum (Totikung), Kabupaten Banggai Kepulauan, Sulawesi Tengah","424"
"Totikum Selatan, Kabupaten Banggai Kepulauan, Sulawesi Tengah","425"
"Touluaan Selatan, Kabupaten Minahasa Tenggara, Sulawesi Utara","4059"
"Touluaan, Kabupaten Minahasa Tenggara, Sulawesi Utara","4058"
"Towe, Kabupaten Keerom, Papua","2530"
"Towea, Kabupaten Muna, Sulawesi Tenggara","4186"
"Towuti, Kabupaten Luwu Timur, Sulawesi Selatan","3478"
"Tragah, Kabupaten Bangkalan, Jawa Timur","471"
"Trangkil, Kabupaten Pati, Jawa Tengah","4839"
"Trawas, Kabupaten Mojokerto, Jawa Timur","4086"
"Trenggalek, Kabupaten Trenggalek, Jawa Timur","6770"
"Tretep, Kabupaten Temanggung, Jawa Tengah","6579"
"Trienggadeng, Kabupaten Pidie Jaya, Nanggroe Aceh Darussalam (NAD)","5028"
"Trikora, Kabupaten Jayawijaya, Papua","2188"
"Trimurjo, Kabupaten Lampung Tengah, Lampung","3197"
"Tripa Makmur, Kabupaten Nagan Raya, Nanggroe Aceh Darussalam (NAD)","4259"
"Trisi/Terisi, Kabupaten Indramayu, Jawa Barat","2078"
"Trowulan, Kabupaten Mojokerto, Jawa Timur","4087"
"Trucuk, Kabupaten Bojonegoro, Jawa Timur","1095"
"Trucuk, Kabupaten Klaten, Jawa Tengah","2744"
"Trumon Tengah, Kabupaten Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","70"
"Trumon Timur, Kabupaten Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","71"
"Trumon, Kabupaten Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","69"
"Tuah Negeri, Kabupaten Musi Rawas, Sumatera Selatan","4232"
"Tualan Hulu, Kabupaten Kotawaringin Timur, Kalimantan Tengah","2896"
"Tualang, Kabupaten Siak, Riau","5615"
"Tuban, Kabupaten Tuban, Jawa Timur","6796"
"Tubang, Kabupaten Merauke, Papua","3979"
"Tubbi Taramanu (Tutar/Tutallu), Kabupaten Polewali Mandar, Sulawesi Barat","5069"
"Tubo (Tubo Sendana), Kabupaten Majene, Sulawesi Barat","3585"
"Tugala Oyo, Kabupaten Nias Utara, Sumatera Utara","4420"
"Tugu, Kabupaten Trenggalek, Jawa Timur","6771"
"Tugu, Kota Semarang, Jawa Tengah","5513"
"Tugumulyo, Kabupaten Musi Rawas, Sumatera Selatan","4233"
"Tuhemberua, Kabupaten Nias Utara, Sumatera Utara","4421"
"Tuhiba, Kabupaten Teluk Bintuni, Papua Barat","6545"
"Tujuh Belas, Kabupaten Bengkayang, Kalimantan Barat","831"
"Tukak Sadai, Kabupaten Bangka Selatan, Bangka Belitung","447"
"Tukdana, Kabupaten Indramayu, Jawa Barat","2079"
"Tukka, Kabupaten Tapanuli Tengah, Sumatera Utara","6404"
"Tulakan, Kabupaten Pacitan, Jawa Timur","4533"
"Tulang Bawang Tengah, Kabupaten Tulang Bawang Barat, Lampung","6817"
"Tulang Bawang Udik, Kabupaten Tulang Bawang Barat, Lampung","6818"
"Tulangan, Kabupaten Sidoarjo, Jawa Timur","5646"
"Tulin Onsoi, Kabupaten Nunukan, Kalimantan Utara","4436"
"Tulis, Kabupaten Batang, Jawa Tengah","697"
"Tulung Selapan, Kabupaten Ogan Komering Ilir, Sumatera Selatan","4470"
"Tulung, Kabupaten Klaten, Jawa Tengah","2745"
"Tulungagung, Kabupaten Tulungagung, Jawa Timur","6839"
"Tumbang Titi, Kabupaten Ketapang, Kalimantan Barat","2721"
"Tumijajar, Kabupaten Tulang Bawang Barat, Lampung","6819"
"Tuminiting, Kota Manado, Sulawesi Utara","3776"
"Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","4047"
"Tumpang, Kabupaten Malang, Jawa Timur","3629"
"Tungkal Ilir, Kabupaten Banyuasin, Sumatera Selatan","572"
"Tungkal Ilir, Kabupaten Tanjung Jabung Barat, Jambi","6354"
"Tungkal Jaya, Kabupaten Musi Banyuasin, Sumatera Selatan","4213"
"Tungkal Ulu, Kabupaten Tanjung Jabung Barat, Jambi","6355"
"Tunjung Teja, Kabupaten Serang, Banten","5567"
"Tunjungan, Kabupaten Blora, Jawa Tengah","1014"
"Tuntang, Kabupaten Semarang, Jawa Tengah","5495"
"Turatea, Kabupaten Jeneponto, Sulawesi Selatan","2247"
"Turen, Kabupaten Malang, Jawa Timur","3630"
"Turi, Kabupaten Lamongan, Jawa Timur","3139"
"Turi, Kabupaten Sleman, DI Yogyakarta","5795"
"Turikale, Kabupaten Maros, Sulawesi Selatan","3875"
"Tutuk Tolu, Kabupaten Seram Bagian Timur, Maluku","5537"
"Tutur, Kabupaten Pasuruan, Jawa Timur","4814"
"Tutuyan, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara","1120"
"Ubahak, Kabupaten Yahukimo, Papua","6968"
"Ubalihi, Kabupaten Yahukimo, Papua","6969"
"Ubud, Kabupaten Gianyar, Bali","1770"
"Udanawu, Kabupaten Blitar, Jawa Timur","991"
"Uepai (Uwepai), Kabupaten Konawe, Sulawesi Tenggara","2806"
"Ujan Mas, Kabupaten Kepahiang, Bengkulu","2570"
"Ujan Mas, Kabupaten Muara Enim, Sumatera Selatan","4130"
"Ujung Batu, Kabupaten Rokan Hulu, Riau","5333"
"Ujung Berung, Kota Bandung, Jawa Barat","367"
"Ujung Bulu, Kabupaten Bulukumba, Sulawesi Selatan","1296"
"Ujung Loe, Kabupaten Bulukumba, Sulawesi Selatan","1297"
"Ujung Padang, Kabupaten Simalungun, Sumatera Utara","5723"
"Ujung Pandang, Kota Makassar, Sulawesi Selatan","3598"
"Ujung Pangkah, Kabupaten Gresik, Jawa Timur","1844"
"Ujung Tanah, Kota Makassar, Sulawesi Selatan","3599"
"Ujung, Kota Parepare, Sulawesi Selatan","4733"
"Ujungjaya, Kabupaten Sumedang, Jawa Barat","6089"
"Ukha, Kabupaten Yahukimo, Papua","6970"
"Ukui, Kabupaten Pelalawan, Riau","4937"
"Ulakan Tapakih/Tapakis, Kabupaten Padang Pariaman, Sumatera Barat","4581"
"Ulaweng, Kabupaten Bone, Sulawesi Selatan","1198"
"Ulee Kareng, Kota Banda Aceh, Nanggroe Aceh Darussalam (NAD)","286"
"Ulilin, Kabupaten Merauke, Papua","3980"
"Ulim, Kabupaten Pidie Jaya, Nanggroe Aceh Darussalam (NAD)","5029"
"Ulok Kupai, Kabupaten Bengkulu Utara, Bengkulu","878"
"Ulu Barumun, Kabupaten Padang Lawas, Sumatera Utara","4556"
"Ulu Bongka, Kabupaten Tojo Una-Una, Sulawesi Tengah","6673"
"Ulu Manna, Kabupaten Bengkulu Selatan, Bengkulu","851"
"Ulu Moro'o (Ulu Narwo), Kabupaten Nias Barat, Sumatera Utara","4379"
"Ulu Musi, Kabupaten Empat Lawang, Sumatera Selatan","1649"
"Ulu Ogan, Kabupaten Ogan Komering Ulu, Sumatera Selatan","4482"
"Ulu Pungkut, Kabupaten Mandailing Natal, Sumatera Utara","3801"
"Ulu Rawas, Kabupaten Musi Rawas, Sumatera Selatan","4234"
"Ulu Talo, Kabupaten Seluma, Bengkulu","5478"
"Uluan, Kabupaten Toba Samosir, Sumatera Utara","6667"
"Ulubelu, Kabupaten Tanggamus, Lampung","6335"
"Uluere, Kabupaten Bantaeng, Sulawesi Selatan","536"
